hour_time,wd_BKL,ws_BKL,wd_CGF,ws_CGF
2024-09-30 15,100,3.601108,140,3.086664
2024-09-30 16,70,3.601108,140,4.115552
2024-09-30 17,80,1.543332,100,3.086664
2024-09-30 18,360,2.057776,60,3.601108
2024-09-30 19,30,4.115552,60,4.115552
2024-09-30 20,30,6.687772,50,3.086664
2024-09-30 21,40,5.14444,70,2.57222
2024-09-30 22,90,2.57222,110,2.57222
2024-09-30 23,100,2.57222,120,2.057776
2024-10-01 00,110,2.057776,110,2.057776
2024-10-01 01,110,1.543332,110,2.57222
2024-10-01 02,140,2.057776,130,3.086664
2024-10-01 03,0,0,130,3.601108
2024-10-01 04,0,0,150,3.086664
2024-10-01 05,0,0,140,2.057776
2024-10-01 06,0,0,140,3.086664
2024-10-01 07,0,0,150,2.057776
2024-10-01 08,110,1.543332,0,0
2024-10-01 09,140,2.057776,150,2.057776
2024-10-01 10,0,0,0,0
2024-10-01 11,110,2.057776,0,0
2024-10-01 12,130,2.57222,0,0
2024-10-01 13,150,2.057776,0,0
2024-10-01 15,310,2.057776,150,2.057776
2024-10-01 17,340,2.57222,0,0
2024-10-01 18,340,2.057776,100,1.543332
2024-10-01 19,310,2.57222,350,2.57222
2024-10-01 20,0,0,330,2.057776
2024-10-01 21,0,0,0,0
2024-10-01 22,140,2.57222,150,1.543332
2024-10-01 23,180,2.057776,150,1.543332
2024-10-02 00,300,7.71666,0,0
2024-10-02 01,350,11.832212,10,5.14444
2024-10-02 02,360,9.259992,30,4.115552
2024-10-02 03,350,8.231104,20,4.115552
2024-10-02 04,360,7.202216,360,2.57222
2024-10-02 05,10,9.774436,360,4.629996
2024-10-02 06,20,9.259992,30,3.086664
2024-10-02 07,20,9.774436,10,4.629996
2024-10-02 08,10,9.774436,20,4.115552
2024-10-02 09,10,6.687772,20,3.601108
2024-10-02 10,20,6.173328,30,4.115552
2024-10-02 11,20,7.202216,20,3.086664
2024-10-02 12,360,5.14444,40,3.601108
2024-10-02 13,360,5.14444,40,4.629996
2024-10-02 14,10,4.629996,10,3.601108
2024-10-02 15,360,4.115552,350,3.086664
2024-10-02 16,350,4.115552,350,4.629996
2024-10-02 17,330,4.629996,320,4.629996
2024-10-02 18,330,3.601108,30,2.057776
2024-10-02 19,310,3.086664,280,4.629996
2024-10-02 20,310,2.57222,350,3.601108
2024-10-02 21,340,1.543332,350,2.057776
2024-10-02 22,0,0,0,0
2024-10-02 23,0,0,0,0
2024-10-03 00,140,1.543332,0,0
2024-10-03 01,130,2.057776,0,0
2024-10-03 02,150,2.57222,0,0
2024-10-03 03,160,3.086664,130,2.057776
2024-10-03 04,150,5.6588840000000005,140,2.57222
2024-10-03 05,150,5.14444,140,3.086664
2024-10-03 06,160,5.6588840000000005,150,3.086664
2024-10-03 07,150,5.6588840000000005,160,3.601108
2024-10-03 08,150,5.6588840000000005,150,4.115552
2024-10-03 09,150,5.14444,150,3.086664
2024-10-03 10,150,4.629996,180,2.57222
2024-10-03 11,150,4.629996,190,3.086664
2024-10-03 12,160,3.601108,180,2.57222
2024-10-03 13,170,4.115552,210,2.57222
2024-10-03 14,190,3.601108,210,3.086664
2024-10-03 15,210,2.057776,240,3.601108
2024-10-03 16,280,3.601108,210,3.086664
2024-10-03 17,310,3.086664,270,2.057776
2024-10-03 18,320,4.115552,280,3.086664
2024-10-03 19,330,3.601108,330,3.086664
2024-10-03 20,330,2.57222,330,2.057776
2024-10-03 21,20,2.057776,0,0
2024-10-03 22,50,2.057776,0,0
2024-10-03 23,0,0,0,0
2024-10-04 00,50,2.057776,0,0
2024-10-04 01,80,2.057776,0,0
2024-10-04 02,0,0,0,0
2024-10-04 03,0,0,0,0
2024-10-04 04,0,0,0,0
2024-10-04 05,150,4.115552,110,1.543332
2024-10-04 06,160,2.57222,0,0
2024-10-04 07,160,3.601108,0,0
2024-10-04 08,150,3.601108,0,0
2024-10-04 09,150,3.086664,0,0
2024-10-04 10,150,3.086664,0,0
2024-10-04 11,150,2.57222,0,0
2024-10-04 12,150,2.57222,0,0
2024-10-04 13,160,3.086664,0,0
2024-10-04 14,0,0,0,0
2024-10-04 15,280,3.601108,300,3.601108
2024-10-04 16,300,5.6588840000000005,310,4.629996
2024-10-04 17,280,4.629996,290,2.57222
2024-10-04 18,290,4.115552,300,4.629996
2024-10-04 19,310,4.115552,350,2.057776
2024-10-04 20,330,1.543332,340,3.086664
2024-10-04 21,290,3.601108,330,2.057776
2024-10-04 22,320,4.115552,330,3.601108
2024-10-04 23,360,3.086664,10,1.543332
2024-10-05 00,360,4.629996,0,0
2024-10-05 01,10,5.6588840000000005,0,0
2024-10-05 02,360,7.202216,0,0
2024-10-05 03,10,7.202216,10,2.057776
2024-10-05 04,20,8.745548,20,3.601108
2024-10-05 05,20,7.71666,20,3.086664
2024-10-05 06,40,6.173328,70,2.057776
2024-10-05 07,60,4.629996,60,1.543332
2024-10-05 08,70,4.115552,60,2.057776
2024-10-05 09,70,3.086664,70,1.543332
2024-10-05 10,70,3.601108,80,2.057776
2024-10-05 11,80,3.601108,80,2.057776
2024-10-05 12,80,3.601108,80,2.57222
2024-10-05 13,60,3.601108,90,3.086664
2024-10-05 14,80,4.115552,70,4.115552
2024-10-05 15,30,3.601108,120,2.57222
2024-10-05 16,20,4.629996,60,2.057776
2024-10-05 18,20,4.115552,10,2.057776
2024-10-05 19,20,4.629996,10,3.086664
2024-10-05 20,40,5.6588840000000005,40,4.115552
2024-10-05 21,30,5.6588840000000005,60,4.629996
2024-10-05 22,40,5.14444,80,2.057776
2024-10-05 23,70,2.57222,100,2.057776
2024-10-06 00,70,2.57222,120,2.57222
2024-10-06 01,140,3.086664,130,3.086664
2024-10-06 02,150,3.601108,130,3.086664
2024-10-06 03,150,5.14444,140,3.086664
2024-10-06 04,150,6.173328,140,3.601108
2024-10-06 05,150,7.202216,150,4.629996
2024-10-06 06,160,7.202216,160,6.173328
2024-10-06 07,160,7.71666,160,5.6588840000000005
2024-10-06 08,150,7.71666,160,4.115552
2024-10-06 09,150,7.71666,160,5.14444
2024-10-06 10,150,8.745548,180,4.629996
2024-10-06 11,150,9.259992,180,5.6588840000000005
2024-10-06 12,150,8.745548,190,5.14444
2024-10-06 13,160,6.687772,210,7.202216
2024-10-06 14,180,6.687772,210,7.202216
2024-10-06 15,200,8.231104,200,5.14444
2024-10-06 16,200,8.231104,210,6.687772
2024-10-06 17,210,7.202216,220,7.202216
2024-10-06 18,230,11.832212,220,6.687772
2024-10-06 19,270,7.202216,260,7.71666
2024-10-06 20,270,6.173328,280,5.14444
2024-10-06 21,270,7.202216,290,6.173328
2024-10-06 22,280,7.71666,290,6.687772
2024-10-06 23,270,8.231104,280,6.687772
2024-10-07 00,270,7.202216,290,6.173328
2024-10-07 01,310,10.28888,310,6.687772
2024-10-07 02,320,10.28888,330,5.6588840000000005
2024-10-07 03,320,10.28888,320,4.115552
2024-10-07 04,320,8.745548,310,4.629996
2024-10-07 05,320,7.71666,340,4.115552
2024-10-07 06,320,7.71666,330,2.57222
2024-10-07 07,310,8.231104,330,2.057776
2024-10-07 08,320,8.745548,330,3.086664
2024-10-07 09,320,7.71666,320,3.601108
2024-10-07 10,320,8.231104,330,4.115552
2024-10-07 11,320,8.231104,330,5.6588840000000005
2024-10-07 12,300,7.202216,330,4.629996
2024-10-07 13,330,8.745548,330,5.6588840000000005
2024-10-07 14,340,7.71666,340,4.629996
2024-10-07 15,330,5.6588840000000005,330,6.173328
2024-10-07 16,310,6.687772,320,4.115552
2024-10-07 17,310,5.14444,330,4.115552
2024-10-07 18,290,4.115552,340,5.14444
2024-10-07 19,280,4.115552,290,5.14444
2024-10-07 20,270,3.601108,290,3.601108
2024-10-07 21,250,4.115552,300,5.14444
2024-10-07 22,260,3.086664,260,3.601108
2024-10-07 23,0,0,190,1.543332
2024-10-08 00,150,2.57222,0,0
2024-10-08 01,160,3.086664,0,0
2024-10-08 02,150,3.601108,0,0
2024-10-08 03,150,3.601108,0,0
2024-10-08 04,160,3.086664,0,0
2024-10-08 05,170,3.086664,0,0
2024-10-08 06,170,3.086664,200,1.543332
2024-10-08 07,170,2.57222,230,1.543332
2024-10-08 08,160,2.57222,0,0
2024-10-08 09,160,2.57222,0,0
2024-10-08 10,160,2.57222,0,0
2024-10-08 11,170,3.086664,210,1.543332
2024-10-08 13,230,4.115552,260,4.115552
2024-10-08 14,250,6.173328,260,5.14444
2024-10-08 15,280,6.173328,300,6.173328
2024-10-08 16,280,7.202216,290,6.687772
2024-10-08 17,280,5.6588840000000005,290,5.14444
2024-10-08 18,280,5.6588840000000005,310,5.14444
2024-10-08 19,270,3.086664,290,3.601108
2024-10-08 20,260,2.057776,270,3.086664
2024-10-08 21,0,0,270,1.543332
2024-10-08 22,110,1.543332,130,1.543332
2024-10-08 23,140,3.086664,150,2.57222
2024-10-09 00,150,4.115552,150,2.57222
2024-10-09 01,160,5.6588840000000005,180,2.57222
2024-10-09 02,210,3.086664,170,4.115552
2024-10-09 03,270,9.774436,0,0
2024-10-09 04,310,7.71666,20,1.543332
2024-10-09 05,30,3.601108,0,0
2024-10-09 06,350,5.14444,0,0
2024-10-09 07,340,6.687772,0,0
2024-10-09 08,330,5.6588840000000005,80,2.057776
2024-10-09 09,320,5.6588840000000005,0,0
2024-10-09 10,310,7.202216,0,0
2024-10-09 11,330,7.202216,0,0
2024-10-09 12,320,6.687772,320,3.601108
2024-10-09 14,330,7.71666,340,7.202216
2024-10-09 15,300,6.687772,340,6.173328
2024-10-09 16,280,6.687772,310,6.173328
2024-10-09 17,270,6.687772,300,5.6588840000000005
2024-10-09 18,290,6.173328,290,6.173328
2024-10-09 19,300,7.202216,290,5.6588840000000005
2024-10-09 20,290,5.14444,300,5.14444
2024-10-09 21,300,5.6588840000000005,280,5.14444
2024-10-09 22,340,4.629996,330,2.057776
2024-10-09 23,330,4.629996,340,2.57222
2024-10-10 00,350,4.629996,360,1.543332
2024-10-10 01,10,5.6588840000000005,30,2.57222
2024-10-10 02,10,6.173328,40,2.057776
2024-10-10 03,10,6.687772,70,1.543332
2024-10-10 04,10,6.173328,90,1.543332
2024-10-10 05,70,3.086664,0,0
2024-10-10 06,80,3.601108,0,0
2024-10-10 07,110,2.057776,70,1.543332
2024-10-10 08,140,2.057776,0,0
2024-10-10 09,160,1.543332,0,0
2024-10-10 10,190,1.543332,0,0
2024-10-10 11,140,1.543332,0,0
2024-10-10 12,160,3.086664,0,0
2024-10-10 13,310,2.057776,80,3.086664
2024-10-10 14,30,4.115552,10,4.115552
2024-10-10 15,350,4.115552,10,3.086664
2024-10-10 16,20,4.115552,10,3.601108
2024-10-10 17,30,3.086664,30,3.601108
2024-10-10 18,30,4.115552,40,1.543332
2024-10-10 19,10,4.115552,10,3.086664
2024-10-10 20,30,2.57222,60,4.115552
2024-10-10 21,20,2.57222,10,2.057776
2024-10-10 22,60,1.543332,0,0
2024-10-10 23,140,1.543332,0,0
2024-10-11 00,160,1.543332,0,0
2024-10-11 01,160,2.57222,0,0
2024-10-11 02,150,2.57222,0,0
2024-10-11 03,160,1.543332,0,0
2024-10-11 04,150,3.601108,0,0
2024-10-11 05,150,4.629996,0,0
2024-10-11 06,150,5.14444,0,0
2024-10-11 07,150,5.14444,0,0
2024-10-11 08,150,4.629996,0,0
2024-10-11 09,160,4.629996,0,0
2024-10-11 10,150,5.14444,190,2.57222
2024-10-11 11,150,4.629996,190,2.57222
2024-10-11 12,160,4.115552,190,2.057776
2024-10-11 13,190,4.115552,240,3.086664
2024-10-11 14,220,4.629996,240,4.629996
2024-10-11 15,210,5.14444,240,5.14444
2024-10-11 16,240,5.14444,240,6.173328
2024-10-11 17,210,6.173328,240,4.629996
2024-10-11 18,210,4.629996,240,5.14444
2024-10-11 19,220,6.173328,230,5.14444
2024-10-11 20,220,5.6588840000000005,240,6.173328
2024-10-11 21,200,4.629996,230,4.629996
2024-10-11 22,190,5.14444,230,4.629996
2024-10-11 23,190,6.687772,220,5.14444
2024-10-12 00,180,6.687772,220,5.14444
2024-10-12 01,190,7.71666,220,5.6588840000000005
2024-10-12 02,210,9.774436,230,6.687772
2024-10-12 03,210,8.231104,230,6.173328
2024-10-12 04,220,8.745548,230,6.687772
2024-10-12 05,220,7.71666,230,7.202216
2024-10-12 06,250,5.14444,250,5.14444
2024-10-12 07,250,6.173328,270,3.086664
2024-10-12 08,270,8.231104,300,3.086664
2024-10-12 09,20,7.71666,20,5.6588840000000005
2024-10-12 10,20,6.687772,20,5.14444
2024-10-12 11,30,6.173328,30,1.543332
2024-10-12 12,30,5.6588840000000005,60,2.57222
2024-10-12 13,40,5.14444,40,3.086664
2024-10-12 14,30,4.115552,90,3.601108
2024-10-12 15,30,6.173328,50,4.115552
2024-10-12 16,20,6.687772,40,4.115552
2024-10-12 17,20,6.173328,120,2.57222
2024-10-12 18,360,3.086664,350,3.086664
2024-10-12 19,40,5.14444,60,2.57222
2024-10-12 20,30,4.115552,350,2.057776
2024-10-12 21,50,5.14444,50,2.57222
2024-10-12 22,40,2.57222,80,1.543332
2024-10-12 23,70,2.57222,80,2.057776
2024-10-13 00,40,3.086664,60,2.057776
2024-10-13 01,40,2.57222,40,1.543332
2024-10-13 02,20,10.28888,20,4.629996
2024-10-13 03,60,8.745548,70,4.629996
2024-10-13 04,60,5.14444,70,4.629996
2024-10-13 05,90,6.173328,90,4.115552
2024-10-13 06,150,3.601108,130,5.14444
2024-10-13 07,140,5.14444,100,1.543332
2024-10-13 08,180,3.086664,160,3.601108
2024-10-13 09,160,5.14444,170,3.601108
2024-10-13 10,140,3.086664,0,0
2024-10-13 11,10,1.543332,90,2.057776
2024-10-13 12,80,3.086664,100,2.057776
2024-10-13 13,100,2.057776,100,2.57222
2024-10-13 14,130,2.57222,100,1.543332
2024-10-13 15,150,2.57222,150,2.057776
2024-10-13 16,220,2.057776,210,2.057776
2024-10-13 17,230,3.601108,220,3.086664
2024-10-13 18,260,5.6588840000000005,260,3.601108
2024-10-13 19,10,4.629996,40,2.57222
2024-10-13 20,40,2.057776,70,1.543332
2024-10-13 21,40,4.629996,40,2.057776
2024-10-13 22,40,6.687772,40,3.086664
2024-10-13 23,90,3.086664,90,3.086664
2024-10-14 00,0,0,150,2.057776
2024-10-14 01,130,3.086664,0,0
2024-10-14 02,210,4.629996,160,2.057776
2024-10-14 03,260,10.28888,290,4.115552
2024-10-14 04,260,10.803324,240,6.687772
2024-10-14 05,230,8.231104,250,9.774436
2024-10-14 06,230,10.28888,240,8.231104
2024-10-14 07,220,10.28888,230,9.774436
2024-10-14 08,240,8.745548,230,6.173328
2024-10-14 09,220,11.317768000000001,220,7.202216
2024-10-14 10,20,11.832212,40,7.71666
2024-10-14 11,360,13.375544,30,5.6588840000000005
2024-10-14 12,10,10.28888,20,6.173328
2024-10-14 13,10,10.803324,40,5.14444
2024-10-14 14,340,9.259992,40,1.543332
2024-10-14 15,340,8.231104,340,3.601108
2024-10-14 16,330,5.6588840000000005,350,3.086664
2024-10-14 17,330,5.14444,350,3.601108
2024-10-14 18,320,4.629996,340,3.086664
2024-10-14 19,330,6.173328,350,5.14444
2024-10-14 20,320,9.259992,350,3.086664
2024-10-14 21,330,8.231104,350,3.601108
2024-10-14 22,340,6.687772,290,4.115552
2024-10-14 23,330,7.71666,360,2.057776
2024-10-15 00,340,9.259992,350,2.057776
2024-10-15 01,340,6.173328,330,3.086664
2024-10-15 02,350,4.629996,330,1.543332
2024-10-15 03,330,6.173328,330,2.57222
2024-10-15 04,310,4.115552,40,3.086664
2024-10-15 05,350,4.115552,130,1.543332
2024-10-15 06,170,3.601108,150,1.543332
2024-10-15 07,180,3.601108,190,2.57222
2024-10-15 08,160,4.115552,150,1.543332
2024-10-15 09,170,4.629996,140,2.057776
2024-10-15 10,160,4.115552,160,2.057776
2024-10-15 11,150,3.601108,160,2.057776
2024-10-15 13,140,2.57222,120,2.057776
2024-10-15 14,140,4.115552,140,2.57222
2024-10-15 15,150,4.629996,180,1.543332
2024-10-15 16,160,3.601108,210,2.057776
2024-10-15 17,190,2.057776,250,2.57222
2024-10-15 18,360,6.173328,250,2.57222
2024-10-15 19,10,5.14444,350,4.115552
2024-10-15 20,360,9.774436,0,0
2024-10-15 21,300,8.745548,340,4.115552
2024-10-15 22,330,9.259992,350,4.115552
2024-10-15 23,340,12.346656,340,5.14444
2024-10-16 00,340,11.317768000000001,340,5.6588840000000005
2024-10-16 01,330,11.832212,350,5.6588840000000005
2024-10-16 02,330,11.832212,340,5.14444
2024-10-16 03,340,10.803324,350,4.629996
2024-10-16 04,340,9.774436,330,4.629996
2024-10-16 05,340,9.774436,340,3.601108
2024-10-16 06,340,8.745548,360,4.115552
2024-10-16 07,340,8.231104,330,3.086664
2024-10-16 08,340,8.231104,320,4.115552
2024-10-16 09,340,8.745548,330,2.57222
2024-10-16 10,340,9.774436,360,3.601108
2024-10-16 11,340,8.231104,330,4.629996
2024-10-16 12,350,8.231104,350,3.086664
2024-10-16 13,340,7.71666,330,3.601108
2024-10-16 14,320,7.71666,340,4.629996
2024-10-16 15,330,7.71666,330,2.57222
2024-10-16 16,330,8.231104,360,3.601108
2024-10-16 17,330,7.202216,330,3.086664
2024-10-16 18,330,5.6588840000000005,330,2.57222
2024-10-16 19,330,6.687772,350,3.601108
2024-10-16 20,330,6.173328,340,3.086664
2024-10-16 21,330,6.687772,330,4.115552
2024-10-16 22,350,5.14444,340,2.57222
2024-10-16 23,330,6.687772,340,3.086664
2024-10-17 00,340,4.629996,350,2.57222
2024-10-17 01,340,5.6588840000000005,10,3.086664
2024-10-17 02,340,5.14444,10,3.086664
2024-10-17 03,350,5.14444,340,2.057776
2024-10-17 04,340,5.14444,0,0
2024-10-17 05,350,4.115552,0,0
2024-10-17 06,360,3.601108,0,0
2024-10-17 07,150,3.086664,0,0
2024-10-17 08,160,2.57222,0,0
2024-10-17 09,180,2.57222,0,0
2024-10-17 10,160,2.57222,210,1.543332
2024-10-17 11,160,3.086664,0,0
2024-10-17 12,170,4.115552,0,0
2024-10-17 13,180,2.57222,190,1.543332
2024-10-17 14,210,2.057776,0,0
2024-10-17 15,270,3.086664,310,3.086664
2024-10-17 16,280,3.601108,310,1.543332
2024-10-17 17,280,5.14444,320,4.115552
2024-10-17 18,290,4.115552,290,3.601108
2024-10-17 19,300,3.601108,330,3.086664
2024-10-17 20,300,2.57222,290,3.086664
2024-10-17 21,330,1.543332,330,2.057776
2024-10-17 22,0,0,0,0
2024-10-17 23,0,0,0,0
2024-10-18 00,0,0,0,0
2024-10-18 01,0,0,0,0
2024-10-18 02,150,2.057776,0,0
2024-10-18 03,160,3.086664,0,0
2024-10-18 04,150,3.086664,0,0
2024-10-18 05,160,4.115552,0,0
2024-10-18 06,150,4.115552,0,0
2024-10-18 07,150,4.629996,0,0
2024-10-18 08,150,4.629996,0,0
2024-10-18 09,150,4.629996,70,1.543332
2024-10-18 10,150,5.14444,110,1.543332
2024-10-18 11,150,5.14444,0,0
2024-10-18 12,150,4.629996,0,0
2024-10-18 13,150,3.601108,170,1.543332
2024-10-18 14,160,3.086664,240,2.57222
2024-10-18 15,330,1.543332,0,0
2024-10-18 16,330,2.057776,340,1.543332
2024-10-18 17,340,3.086664,0,0
2024-10-18 18,340,3.086664,20,2.57222
2024-10-18 19,360,2.57222,330,1.543332
2024-10-18 20,20,3.086664,30,3.086664
2024-10-18 21,40,3.601108,30,2.57222
2024-10-18 22,60,2.57222,50,2.057776
2024-10-18 23,70,2.057776,0,0
2024-10-19 00,70,1.543332,110,2.057776
2024-10-19 01,0,0,0,0
2024-10-19 02,0,0,0,0
2024-10-19 03,150,1.543332,0,0
2024-10-19 04,150,4.629996,0,0
2024-10-19 05,160,4.115552,0,0
2024-10-19 06,160,5.14444,130,1.543332
2024-10-19 07,150,5.6588840000000005,110,2.057776
2024-10-19 08,160,5.6588840000000005,0,0
2024-10-19 09,150,6.173328,0,0
2024-10-19 10,150,5.14444,80,2.057776
2024-10-19 11,150,6.173328,110,1.543332
2024-10-19 12,150,5.6588840000000005,80,1.543332
2024-10-19 13,160,4.115552,150,2.057776
2024-10-19 14,170,3.086664,230,1.543332
2024-10-19 16,320,1.543332,0,0
2024-10-19 17,330,2.57222,310,4.115552
2024-10-19 18,290,2.57222,350,4.115552
2024-10-19 19,10,2.057776,350,1.543332
2024-10-19 20,40,2.57222,350,1.543332
2024-10-19 21,30,1.543332,10,1.543332
2024-10-19 22,50,2.057776,0,0
2024-10-19 23,90,1.543332,0,0
2024-10-20 00,0,0,0,0
2024-10-20 01,160,2.57222,0,0
2024-10-20 02,160,4.115552,0,0
2024-10-20 03,150,4.629996,0,0
2024-10-20 04,150,5.14444,0,0
2024-10-20 05,150,6.173328,0,0
2024-10-20 06,160,4.115552,0,0
2024-10-20 07,150,4.629996,0,0
2024-10-20 08,160,2.57222,0,0
2024-10-20 09,150,2.57222,0,0
2024-10-20 10,160,2.57222,0,0
2024-10-20 11,170,3.601108,190,1.543332
2024-10-20 12,170,4.629996,200,2.57222
2024-10-20 13,170,3.601108,240,1.543332
2024-10-20 14,220,3.086664,260,3.086664
2024-10-20 15,230,2.057776,260,3.086664
2024-10-20 16,280,2.057776,240,4.629996
2024-10-20 17,290,2.057776,240,3.601108
2024-10-20 18,200,5.14444,250,3.086664
2024-10-20 19,300,3.601108,230,3.601108
2024-10-20 20,270,2.057776,230,3.601108
2024-10-20 21,0,0,280,2.057776
2024-10-20 22,200,3.086664,0,0
2024-10-20 23,180,3.601108,200,2.57222
2024-10-21 00,180,4.629996,220,3.086664
2024-10-21 01,180,4.115552,210,2.57222
2024-10-21 02,220,6.687772,220,3.601108
2024-10-21 03,190,4.629996,220,4.115552
2024-10-21 04,200,7.202216,220,3.601108
2024-10-21 05,210,6.173328,220,4.115552
2024-10-21 06,220,5.14444,210,3.086664
2024-10-21 07,200,3.601108,210,3.086664
2024-10-21 08,210,4.115552,230,3.601108
2024-10-21 09,210,5.14444,210,4.629996
2024-10-21 10,170,2.57222,230,4.115552
2024-10-21 11,230,5.6588840000000005,230,2.57222
2024-10-21 12,170,4.115552,230,4.115552
2024-10-21 13,170,3.086664,220,4.629996
2024-10-21 15,220,3.086664,230,4.115552
2024-10-21 16,230,3.086664,220,3.601108
2024-10-21 17,270,2.57222,240,3.601108
2024-10-21 18,240,5.14444,240,4.629996
2024-10-21 19,240,5.14444,220,5.6588840000000005
2024-10-21 20,290,1.543332,240,4.629996
2024-10-21 21,0,0,300,2.057776
2024-10-21 22,190,2.057776,0,0
2024-10-21 23,180,3.086664,200,2.057776
2024-10-22 00,210,3.601108,220,2.57222
2024-10-22 01,170,4.115552,220,3.601108
2024-10-22 02,180,4.629996,220,3.086664
2024-10-22 03,170,3.601108,210,3.086664
2024-10-22 04,170,4.629996,0,0
2024-10-22 05,160,3.086664,170,1.543332
2024-10-22 06,160,3.601108,110,1.543332
2024-10-22 07,150,3.601108,120,1.543332
2024-10-22 08,150,4.115552,120,1.543332
2024-10-22 09,150,4.629996,110,1.543332
2024-10-22 10,150,5.14444,0,0
2024-10-22 11,150,3.601108,0,0
2024-10-22 12,160,4.115552,0,0
2024-10-22 13,150,4.629996,180,2.57222
2024-10-22 14,160,3.086664,210,2.057776
2024-10-22 15,150,3.601108,190,4.629996
2024-10-22 16,170,4.629996,190,4.629996
2024-10-22 17,150,5.14444,200,4.115552
2024-10-22 18,150,5.14444,200,4.115552
2024-10-22 19,170,6.173328,200,4.115552
2024-10-22 20,190,6.173328,180,3.601108
2024-10-22 21,190,4.629996,200,4.115552
2024-10-22 22,150,2.57222,160,2.057776
2024-10-22 23,160,2.57222,170,2.57222
2024-10-23 00,160,4.115552,170,2.57222
2024-10-23 01,150,4.115552,170,2.57222
2024-10-23 02,160,4.629996,180,3.601108
2024-10-23 03,150,4.629996,200,5.14444
2024-10-23 04,160,5.14444,190,6.173328
2024-10-23 05,180,5.6588840000000005,200,5.6588840000000005
2024-10-23 06,190,7.202216,200,5.14444
2024-10-23 07,180,7.202216,190,5.6588840000000005
2024-10-23 08,190,8.745548,200,5.6588840000000005
2024-10-23 09,180,8.231104,200,6.173328
2024-10-23 10,180,6.687772,190,5.14444
2024-10-23 11,190,8.745548,190,4.629996
2024-10-23 12,190,7.202216,210,5.6588840000000005
2024-10-23 13,210,6.173328,240,5.6588840000000005
2024-10-23 14,230,7.202216,240,7.202216
2024-10-23 15,220,6.173328,240,7.202216
2024-10-23 16,240,6.173328,250,6.173328
2024-10-23 17,270,5.14444,270,7.71666
2024-10-23 18,280,5.14444,290,6.173328
2024-10-23 19,280,4.629996,300,7.202216
2024-10-23 20,300,7.71666,310,7.202216
2024-10-23 21,290,7.71666,310,5.14444
2024-10-23 22,270,5.14444,280,4.629996
2024-10-23 23,10,10.28888,10,7.71666
2024-10-24 00,10,9.259992,30,5.6588840000000005
2024-10-24 01,10,8.745548,30,6.173328
2024-10-24 02,10,9.259992,30,5.6588840000000005
2024-10-24 03,20,9.774436,30,4.629996
2024-10-24 04,20,7.202216,20,4.629996
2024-10-24 05,10,6.173328,10,2.57222
2024-10-24 06,20,6.687772,20,4.115552
2024-10-24 07,30,5.14444,30,1.543332
2024-10-24 08,30,3.601108,0,0
2024-10-24 09,360,4.115552,0,0
2024-10-24 10,360,4.115552,0,0
2024-10-24 11,330,6.687772,0,0
2024-10-24 12,340,4.115552,360,2.57222
2024-10-24 13,320,3.601108,350,2.57222
2024-10-24 14,320,3.086664,320,3.601108
2024-10-24 15,320,4.629996,330,3.086664
2024-10-24 16,320,4.629996,340,2.57222
2024-10-24 17,330,3.601108,300,5.14444
2024-10-24 18,330,2.057776,300,2.57222
2024-10-24 19,350,2.57222,300,4.115552
2024-10-24 20,320,2.57222,350,2.057776
2024-10-24 21,350,2.57222,360,2.57222
2024-10-24 22,20,1.543332,0,0
2024-10-24 23,360,2.57222,0,0
2024-10-25 00,110,1.543332,0,0
2024-10-25 01,140,1.543332,0,0
2024-10-25 03,150,4.629996,110,1.543332
2024-10-25 04,150,5.14444,130,3.086664
2024-10-25 05,150,5.6588840000000005,140,3.086664
2024-10-25 06,150,5.14444,130,2.57222
2024-10-25 07,150,5.6588840000000005,130,4.115552
2024-10-25 08,150,5.6588840000000005,130,3.601108
2024-10-25 09,150,6.173328,140,3.601108
2024-10-25 10,150,5.6588840000000005,160,4.115552
2024-10-25 11,150,5.14444,160,3.086664
2024-10-25 12,160,6.687772,150,3.086664
2024-10-25 13,160,7.202216,170,5.14444
2024-10-25 14,160,6.173328,190,4.115552
2024-10-25 15,160,5.6588840000000005,170,4.115552
2024-10-25 16,210,5.14444,200,4.115552
2024-10-25 17,220,3.086664,220,4.115552
2024-10-25 18,240,5.14444,260,5.6588840000000005
2024-10-25 19,260,3.086664,270,5.14444
2024-10-25 20,270,4.629996,280,4.115552
2024-10-25 21,270,5.6588840000000005,280,4.629996
2024-10-25 22,280,7.71666,290,4.629996
2024-10-25 23,290,8.231104,280,4.629996
2024-10-26 00,300,7.71666,310,4.115552
2024-10-26 01,310,7.202216,330,4.115552
2024-10-26 02,300,5.6588840000000005,330,3.601108
2024-10-26 03,290,6.687772,330,3.601108
2024-10-26 04,340,6.687772,330,4.115552
2024-10-26 05,330,7.71666,330,3.086664
2024-10-26 06,350,7.71666,350,4.115552
2024-10-26 07,330,6.687772,340,2.057776
2024-10-26 08,330,8.231104,340,2.057776
2024-10-26 09,340,7.202216,350,5.6588840000000005
2024-10-26 10,330,7.71666,360,4.115552
2024-10-26 11,330,7.202216,340,4.629996
2024-10-26 12,320,7.71666,330,3.601108
2024-10-26 13,320,7.71666,350,5.14444
2024-10-26 14,330,7.202216,330,6.173328
2024-10-26 15,320,6.687772,340,6.173328
2024-10-26 16,320,8.231104,340,6.687772
